,Start_Dt,End_Dt,count,Start_Price,End_Price,Price_Change,Price_Change_Pct,Time_Change,Page_Link,1 Bdr ,1st Bed,2 Bdr ,2nd Bed,3 Bdr ,3rd Bed,4th Bed,5th Bed,Access,Address,Appliances,Area Pool,Average Baths,Average Bedrooms,Average Lease,Average LeaseSquare Ft,Average List Price,Average Price,Average PriceSquare Ft,Average Rent,Average Square Ft,Average Year Built,Bath,Baths,Bedroom,Bedrooms,Breakfast,Building Sqft,Carport Description,City,Compactor,Connection,Controlled Access,Cooling,Countertop,County,County  Zip Code,Den,Dining,Dishwasher,Disposal,Energy Feature,Exterior,Exterior Type,Extra Room,Family Room,Finance Avail,Fireplace,Floors,Foreclosure,Foundation,Front Door,Game Room,Garage Apartment,Garage Carport,Garages,HOA Mandatory,Heating,Home For Lease,Home For Sales,Homes for Lease,Homes for Sale,Interior,Key Map,Kitchen,Legal Description,List Type,Listing Price,Listing Status,Living,Loft,Lot Description,Lot Size,MLS,Maint Fee Includes,Maintenance Fee,Market Area,Market Area Name,Market Value,Master Bath Description,Media Room,Median Appraised Value,Median Appraised Value  Square ft,Median Lot Square Ft,Median Price  Square ft,Median Square Ft,Median Year Built,Microwave,MultiFamily Description,Name,Neighborhood,Neighborhood Value Range,New Construction,Other Fees,Oven,Parking,Parking Space,Parking Unit,Price Range,Price_Reduced,Private Pool,Private Pool Desc,Property Type,QuartersGuest House,Range,Roof,Room Description,Single Family Properties,State,Status,Stories,StudyLibrary,Style,Subdivision,Subdivision Name,Tax Rate,Taxes wo Exemp,Unit No,Unit1 Bed,Unit1 Kitchen,Unit1 Living,Unit2 Bed1,Unit2 Bed2,Unit2 Kitchen,Unit2 Living,Unit3 Bed1,Unit3 Bed2,Unit3 Bed3,Unit3 Kitchen,Unit3 Living,Utility Room Desc,Utility Room Dim,WasherDryer Conn,Water Amenity,Water Sewer,Year Built,Zip Code,_id,author,null,text
949,2017-06-27,2017-06-27,1,474900,474900,0,0.0,0.0,http://www.har.com/4218-eli-st/sale_25657260,,20x16,,14x14,,11x11,,,,4218 Eli St,"Electric Dryer Connection, Washer Included, Dryer Included, Full Size, Washer Connections",No,2.55,2.8,"$2,668",$1.49,"$522,233",,$215.75,,"2,412",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),14x14,"2,513233(m_)  /Appraisal District",,Houston,No,,,"Central Electric, Zoned",Granite,Harris County,,,18x15,Yes,Yes,"Attic Vents, Ceiling Fans, Digital Program Thermostat, Insulation - Blown Cellulose, North/South Exposure","Fenced, Front Yard","Cement Board, Stucco",,,"Cash Sale, Conventional, FHA",1 / Gaslog Fireplace,"Stone, Wood, Carpet",,Slab,South,,,,2 / Attached,,"Central Gas, Zoned",207.0,427.0,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Fire/Smoke Alarm, Tile, Drapes/Curtains/Window Cover",492H,15x9,LT 2 BLK 1 MICHELLES CORNER,Exclusive Right to Sell/Lease,474900.0,For Sale,22x15,,On Street,"1,436 Sqft.133(m_)  /Appraisal District",25657260 (HAR),,No/$0,Rice Military/Washington Corridor,Rice Military/Washington Corridor,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,,,,,,,Yes,,,,,,No/$0,Electric Oven,Auto Garage Door Opener,,,,0.0,No,,Townhouse / Condo,,Gas Cooktop,Composition,"Breakfast Room, Living/Dining Combo, Living Area - 2nd Floor,",,TX,,3,,Mediterranean,Michelles Corner,,2.5285599999999997,"$8,850/2016",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",2004   / Appraisal District,77007.0,5933372ee2bac83b34e53068,,,
950,2017-06-19,2017-06-19,1,359999,359999,0,0.0,0.0,http://www.har.com/4219-koehler/sale_55507354,,15X12,,14X14,,12X12,,,,4219 Koehler,"Electric Dryer Connection, Washer Included, Full Size, Refrigerator, Washer Connections",No,2.55,2.8,"$2,668",$1.49,"$522,233",,$215.75,,"2,412",,,3 Full  Bath(s),,3 Bedroom(s),,"2,218206(m_)  /Appraisal District",,Houston,,,,Central Electric,Granite,Harris County,,,16x14,Yes,Yes,Ceiling Fans,"Fenced, Front Yard, Side Yard, Back Yard",Stucco,,,"Cash Sale, Conventional",,"Tile, Wood, Carpet",,Slab,East,,,,2 / Attached,,Central Electric,207.0,427.0,,,"Alarm System - Owned, Breakfast Bar, Refrigerator Included, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",492H,17x14,LT 1 BLK 1 WALDRON DEVELOPMENT SEC 10,Exclusive Right to Sell/Lease,369999.0,For Sale,21X20,,,"1,989 Sqft.185(m_)  /Appraisal District",55507354 (HAR),,No/$0,Rice Military/Washington Corridor,Rice Military/Washington Corridor,,"Double Sinks, Master Bath + Separate Shower",,,,,,,,Yes,,,,,,No/$0,Electric Oven,"Assigned Parking, Auto Garage Door Opener",,,,0.039,No,,Townhouse / Condo,,Electric Range,Composition,"1 Living Area, Breakfast Room, Formal Dining, Formal Living, Living/Dining Combo, Living Area - 1st Floor, Living Area - 2nd Floor,",,TX,,3,,Contemporary/Modern,WALDRON DEVELOPMENT,,,,,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2007   / Appraisal District,77007.0,5933372ee2bac83b34e52e0f,,,
951,2017-07-21,2017-07-21,1,469000,469000,0,0.0,0.0,http://www.har.com/4221-rose/sale_89088534,,18X11,,12X11,,15X10,,,,4221 Rose,"Gas Dryer Connections, Washer Included, Dryer Included, Full Size, Refrigerator, Washer Connections",No,2.54,2.81,"$2,622",$1.41,"$509,479",,$214.51,,"2,380",,,2 Full  & 1Half Bath(s),,3 Bedroom(s),11X10,"2,498232(m_)  /Appraisal District",,Houston,,,,Central Electric,granite,Harris County,,,17X11,Yes,Yes,Ceiling Fans,,"Brick Veneer, Cement Board",,,"Cash Sale, Conventional",1 / Gaslog Fireplace,"Tile, Wood, Carpet",,Slab,North,21X12,,,2 / Attached,,Central Gas,218.0,400.0,,,"Alarm System - Owned, Breakfast Bar, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",492H,15X10,LT 2 BLK 1 SANDCASTLE HOMES ON ROSE,Exclusive Right to Sell/Lease,469000.0,For Sale,21X16,,,"2,500 Sqft.232(m_)  /Appraisal District",89088534 (HAR),,No/$0,Rice Military/Washington Corridor,Rice Military/Washington Corridor,,"Double Sinks, Master Bath + Separate Shower",,,,,,,,Yes,,,,,,No/$0,Double Oven,,,,,0.0,No,,Townhouse / Condo,,Gas Cooktop,Composition,"Breakfast Room, Gameroom Down, Living/Dining Combo, Living Area - 1st Floor,",,TX,,2,,Traditional,Sandcastle Homes/Rose,,2.5285599999999997,"$9,963/2016",,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2004   / Appraisal District,77007.0,596d57abe2bac83200204dd7,,,
952,2017-08-21,2017-08-21,1,269900,269900,0,0.0,0.0,http://www.har.com/4223-robertson-st/sale_37478312,,11x15,,10x9,,10x6,,,,4223 Robertson St,,No,1.66,2.8,"$1,324",$1.08,"$213,493",,$136.12,,"1,564",,,2 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,022188(m_)  /Builder",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Laminate,Harris County,,,6x13,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, Insulation - Batt, Tankless/On-Demand H2O Heater","Back Yard, Porch, Back Yard Fenced",Cement Board,,,"Cash Sale, Conventional, FHA, Affordable Housing Program (subject to conditions)",,"Wood, Carpet, Vinyl",,Slab,,,,,2 / Detached,No,Central Gas,87.0,485.0,,,,453Z,,LT 32 BLK 4 AVENUE PLACE SEC 1,Exclusive Right to Sell/Lease,269900.0,For Sale,13x15,,Subdivision Lot,"4,076 Sqft.379(m_)  /Appraisal District",37478312 (HAR),,No/$0,Northside,Northside,,,,,,,,,,Yes,,,,,Unfinished - Under Construction,No/$0,Gas Oven,,,,,0.0,No,,Single Family,,Gas Cooktop,Composition,,,TX,,2,,Traditional,Avenue Place Sec 01,,2.5285599999999997,$412/2016,,,,,,,,,,,,,,,,,,Public Water,2017   / Builder,77009.0,59768b5ee2bac8435c6391db,,,
953,2017-06-26,2017-06-26,1,379900,379900,0,0.0,0.0,http://www.har.com/423-quitman-st/sale_38707334,,19x16,,22x15,,16x11,,,"Driveway Gate, Automatic Driveway Gate",423 Quitman St,"Electric Dryer Connection, Gas Dryer Connections, Washer Connections",No,1.67,2.79,"$1,316",$1.08,"$212,181",,$136.24,,"1,666",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,354219(m_)  /Builder",,Houston,No,,,Central Electric,,Harris County,,,24x23,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Insulated Doors, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, HVAC>13 SEER","Patio/Deck, Rooftop Deck, Controlled Access, Rooftop Deck",Other,,,,,"Tile, Wood, Carpet",,Slab,South,,,,2 / Attached,,Central Gas,82.0,424.0,,,"2 Staircases, High Ceiling, Island Kitchen, Prewired for Alarm System, Fire/Smoke Alarm",493C,,LT 5 BLK 1 QUITMAN TERRACE,Exclusive Right to Sell/Lease,379900.0,For Sale,24x23,,Other,"1,665 Sqft.155(m_)  /Appraisal District",38707334 (HAR),,No/$0,Northside,Northside,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,,,,,,,Yes,,,,,,No/$0,Gas Oven,"Additional Parking, Auto Garage Door Opener, Unassigned Parking",,,,0.0,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Formal Dining, Living Area - 2nd Floor,",,TX,,3,,Contemporary/Modern,Quitman Terrace,,2.5285599999999997,"$2,512/2016",,,,,,,,,,,,,,,,Yes,,Other Water/Sewer,2016   / Builder,77009.0,5933372ee2bac83b34e52e41,,,
954,2017-07-20,2017-07-20,1,379900,379900,0,0.0,0.0,http://www.har.com/423-quitman-st/sale_63841153,,19x16,,22x15,,16x11,,,,423 Quitman St,"Electric Dryer Connection, Gas Dryer Connections, Washer Connections",No,1.7,2.83,"$1,347",$1.01,"$218,492",,$137.54,,"1,685",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,250209(m_)  /Builder",,Houston,No,,"Driveway Gate, Automatic Driveway Gate",Central Electric,,Harris County,,,24x23,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Insulated Doors, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, HVAC>13 SEER","Patio/Deck, Rooftop Deck, Controlled Access, Rooftop Deck",Other,,,,,"Tile, Wood, Carpet",,Slab,South,,,,2 / Attached,,Central Gas,83.0,482.0,,,"2 Staircases, High Ceiling, Island Kitchen, Prewired for Alarm System, Fire/Smoke Alarm",493C,,LT 5 BLK 1 QUITMAN TERRACE,Exclusive Right to Sell/Lease,379900.0,For Sale,24x23,,Other,"1,665 Sqft.155(m_)  /Appraisal District",63841153 (HAR),,No/$0,Northside,Northside,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,,,,,,,Yes,,,,,,No/$0,Gas Oven,,"Additional Parking, Auto Garage Door Opener, Unassigned Parking",,,0.0,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Formal Dining, Living Area - 2nd Floor,",,TX,,3,,Contemporary/Modern,Quitman Terrace,,2.5285599999999997,"$2,512/2016",,,,,,,,,,,,,,,,Yes,,Other Water/Sewer,2016   / Builder,77009.0,5951a7e1e2bac82c04899f95,,,
955,2017-07-12,2017-07-12,1,275000,275000,0,0.0,0.0,http://www.har.com/4246-t-c-jester-boulevard/sale_70124480,,19x10,,14x10,,,,,,4246 T C Jester Boulevard,,Yes,1.94,3.0,,,,,,,,,,1 Full  Bath(s),,2 Bedroom(s),12x8,"1,287120(m_)  /Appraisal District",,Houston,,"Electric Dryer Connections, Washer Connections",,Central Electric,,Harris County,77018.0,,9x8,,,"Attic Vents, Ceiling Fans, Digital Program Thermostat",,Brick & Wood,,,,,"Tile, Wood",,Slab,West,,,,1 / Attached,No,Central Gas,,,,,,451M,15x10,LT 4 BLK 7 OAK FOREST SEC 14,Exclusive Right to Sell/Lease,280000.0,For Sale,21x12,,Cleared,"7,090 Sqft.659(m_)  /Appraisal District",70124480 (HAR),,$ 20 / ANNUALLY,Oak Forest East Area,,,,,"$297,378",,"7,428",$198.60,"1,483",1951.0,,,,,$225 - $745 K,,No/$0,,,,,,0.0,No,,Single Family,,Electric Cooktop,Composition,"1 Living Area, Kitchen/Dining Combo","3,819",TX,,1,,Ranch,Oak Forest Sec 14 View subdivision price trend,OAK FOREST ( EAST ),2.5285599999999997,"$5,318/2016",,,,,,,,,,,,,,Utility Rm in House,7x5,,,"Public Sewer, Public Water",1954   / Appraisal District,77018.0,5933372ee2bac83b34e52cb0,,,
956,2017-06-08,2017-06-08,1,349495,349495,0,0.0,0.0,http://www.har.com/4254-t-c-jester-blv/sale_14973625,,10x14,,10x10,,10x12,,,,4254 T C Jester Blv,,Yes,1.94,3.0,,,,,,,,,,1 Full  Bath(s),,3 Bedroom(s),,"1,545144(m_)  /Appraisal",Attached Carport,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77018.0,,,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Insulation - Other, Tankless/On-Demand H2O Heater","Partially Fenced, Storage Shed, Back Yard, Porch",Brick Veneer,,,"Cash Sale, Conventional, VA",,"Tile, Wood",,Slab,West,,,"Additional Parking, Converted Garage, Single-Wide Driveway, Double-Wide Driveway",,No,Central Gas,,,,,"Island Kitchen, Refrigerator Included, Drapes/Curtains/Window Cover",451M,,LT 1 BLK 5 OAK FOREST SEC 14,Exclusive Right to Sell/Lease,349495.0,For Sale,,,Corner,"7,134 Sqft.663(m_)  /Appraisal District",14973625 (HAR),,$ 40 / ANNUALLY,Oak Forest East Area,,,"Double Sinks, Tub with Shower",,"$297,378",,"7,428",$198.60,"1,483",1951.0,Yes,,,,$225 - $745 K,,No/$0,Double Oven,,,,,0.0678,No,,Single Family,,Gas Cooktop,Composition,"Den, Formal Dining, Formal Living, Kitchen/Dining Combo, Family Room,","3,819",TX,,1,,Ranch,Oak Forest Sec 14 View subdivision price trend,OAK FOREST ( EAST ),2.5285599999999997,"$5,740/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1954   / Appraisal,77018.0,5933372ee2bac83b34e52d89,,,
957,2017-08-14,2017-08-14,1,499900,499900,0,0.0,0.0,http://www.har.com/427-jackson-hill-st/sale_1062848,,17x14,,13x12,,14x12,,,,427 Jackson Hill St,,,3.0,2.0,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,608242(m_)  /Appraisal District",,Houston,No,"Gas Dryer Connections, Washer Connections",,"Central Electric, Zoned",Granite,Harris County,77007.0,,12x12,Yes,Yes,Ceiling Fans,,Stucco,,,"Cash Sale, Conventional",,"Stone, Wood",,Slab,North,,,Double-Wide Driveway,2 / Attached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen",492M,18x12,LT 8 BLK 1 JACKSON HILL,Exclusive Agency to Sell/Lease,519900.0,For Sale,21x17,,Patio Lot,"2,497 Sqft.232(m_)  /Appraisal District",1062848 (HAR),,No/$0,Rice Military/Washington Corridor,,,,,"$387,517",$0.00,"1,550",,"2,019",2002.0,Yes,,,,$363 - $427 K,,No/$0,Electric Oven,,,,,0.0189,No,,Single Family,,,"Composition, Tile","1 Living Area, Breakfast Room, Kitchen/Dining Combo, Living/Dining Combo, Living Area - 2nd Floor,",12,TX,,3,,"Contemporary/Modern, Mediterranean",Jackson Hill Add View subdivision price trend,JACKSON HILL COURTS,2.5285599999999997,"$11,252/2016",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",2006   / Appraisal District,77007.0,5933372ee2bac83b34e53100,,,
958,2017-06-06,2017-06-06,1,149990,149990,0,0.0,0.0,http://www.har.com/428-neyland-st/sale_81351313,,12X14,,10x12,,10X12,,,Driveway Gate,428 Neyland St,,,1.37,2.62,,,,,,,,,,1 Full  & 1Half Bath(s),,3 Bedroom(s),,"1,283119(m_)  /Appraisal District",,Houston,,,,Central Electric,lamaint,Harris County,77022.0,,10x14,,,,,Wood,,,Cash Sale,,Laminate,,Slab,North,,,Driveway Gate,1 / Detached,No,Central Gas,,,,,,453J,,LT 5 BLK 2 WILLADALE SEC 2,Exclusive Right to Sell/Lease,149990.0,For Sale,,,Subdivision Lot,"7,500 Sqft.697(m_)  /Appraisal District",81351313 (HAR),,No/$0,Northwest Houston,,,Half Bath,,"$56,969",$0.00,"5,005",,"1,096",1948.0,,,,,$35 - $96 K,,No/$0,,,,,,0.0,No,,Single Family,,Gas Range,Composition,,111,TX,,1,,Colonial,Willadale Sec 02 View subdivision price trend,WILLADALE,2.57065,"$1,542/2015",,,,,,,,,,,,,,Utility Rm in House,,,,Public Water,1948   / Appraisal District,77022.0,5933372ee2bac83b34e52c04,,,
959,2017-07-17,2017-07-17,1,399900,399900,0,0.0,0.0,http://www.har.com/430-columbia-st/sale_6439343,,16x12,,12x11,,,,,,430 Columbia St,,,2.56,3.1,,,,,,,,,,1 Full  Bath(s),,2 - 3 Bedroom(s),,"1,095102(m_)  /Appraisal District",,Houston,,,,Central Electric,,Harris County,77008.0,,,Yes,Yes,,,Brick & Wood,,,"Cash Sale, Conventional",,,,Slab,,,,,,No,Central Gas,,,,,,493E,,LT 20 BLK 305 HOUSTON HEIGHTS,Exclusive Right to Sell/Lease,399900.0,For Sale,,,Subdivision Lot,"6,600 Sqft.613(m_)  /Appraisal District",6439343 (HAR),,No/$0,Heights/Greater Heights,,,,,"$488,398",,"6,600",$259.55,"1,908",1935.0,,,,,$284 - $900 K,,No/$0,Electric Oven,,,,,0.0,No,,Single Family,,Gas Range,Composition,,"3,887",TX,,1,,Traditional,Houston Heights View subdivision price trend,HOUSTON HEIGHTS,2.5285599999999997,"$10,124/2016",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",1940   / Appraisal District,77007.0,594327d1e2bac8216c4db0d4,,,
960,2017-08-14,2017-08-14,1,499999,499999,0,0.0,0.0,http://www.har.com/4301-dickson-st-a/sale_47878413,,12x12,,12x11,,15x14,,,,4301 Dickson St A,,No,2.54,2.8,"$2,622",$1.44,"$511,830",,$214.78,,"2,387",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,074193(m_)  /Builder",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Quartz/Granite,Harris County,,,12x11,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, Insulation - Batt, Insulation - Blown Fiberglass, Insulation - Spray-Foam","Back Green Space, Porch, Covered Patio/Deck, Back Yard Fenced","Cement Board, Stucco",,19x18,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood",,Slab,East,,,"Auto Garage Door Opener, Double-Wide Driveway",2 / Attached,No,Central Gas,227.0,408.0,,,"Breakfast Bar, Dry Bar, High Ceiling, Island Kitchen, Drapes/Curtains/Window Cover",492M,14x10,LT 1 BLK 1 DICKSON CITY POINT,Exclusive Right to Sell/Lease,499999.0,For Sale,,,Cleared,"1,730 Sqft.161(m_)  /Appraisal District",47878413 (HAR),,No/$0,Rice Military/Washington Corridor,Rice Military/Washington Corridor,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,,,,,,,Yes,,,,,,No/$0,"Electric Oven, Single Oven",,,,,0.0,No,,Single Family,,Gas Range,Composition,"1 Living Area, Family Room",,TX,,3,,"Traditional, Mediterranean",Dickson City Point,,2.5285599999999997,"$12,028/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2011   / Appraisal District,77007.0,596811abe2bac83898a2d32e,,,
961,2017-07-13,2017-07-13,1,499999,499999,0,0.0,0.0,http://www.har.com/4301-dickson-st-a/sale_59396084,,12x12,,12x11,,15x14,,,,4301 Dickson St A,,No,2.55,2.8,"$2,668",$1.49,"$522,233",,$215.75,,"2,412",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,074193(m_)  /Builder",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Quartz/Granite,Harris County,,,12x11,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, Insulation - Batt, Insulation - Blown Fiberglass, Insulation - Spray-Foam","Back Green Space, Porch, Covered Patio/Deck, Back Yard Fenced","Cement Board, Stucco",,19x18,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood",,Slab,East,,,"Auto Garage Door Opener, Double-Wide Driveway",2 / Attached,No,Central Gas,207.0,427.0,,,"Breakfast Bar, Dry Bar, High Ceiling, Island Kitchen, Drapes/Curtains/Window Cover",492M,14x10,LT 1 BLK 1 DICKSON CITY POINT,Exclusive Right to Sell/Lease,515000.0,For Sale,,,Cleared,"1,730 Sqft.161(m_)  /Appraisal District",59396084 (HAR),,No/$0,Rice Military/Washington Corridor,Rice Military/Washington Corridor,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,,,,,,,Yes,,,,,,No/$0,"Electric Oven, Single Oven",,,,,0.019,No,,Single Family,,Gas Range,Composition,"1 Living Area, Family Room",,TX,,3,,"Traditional, Mediterranean",Dickson City Point,,2.5285599999999997,"$12,028/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2011   / Appraisal District,77007.0,5933372ee2bac83b34e530f0,,,
962,2017-06-28,2017-06-28,1,359900,359900,0,0.0,0.0,http://www.har.com/4305-eigel-st/sale_64936215,,17x13,,13x10,,12x11,,,,4305 Eigel St,,No,3.32,2.73,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"1,925179(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Washer Connections",,"Central Electric, Zoned",Granite,Harris County,77007.0,17x15,15x12,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, High-Efficiency HVAC","Fully Fenced, Patio/Deck","Cement Board, Stucco",,,"Cash Sale, Conventional",,"Wood, Carpet",,Slab,,,,"Auto Driveway Gate, Auto Garage Door Opener",2 / Attached,Yes,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen, Drapes/Curtains/Window Cover",492H,,LT 2 BLK 1 UPPER WEST END SEC 12,Exclusive Right to Sell/Lease,359900.0,For Sale,,,Other,"1,659 Sqft.154(m_)  /Appraisal District",64936215 (HAR),,$ 135 / QUARTERLY,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$320,003",,"1,684",$186.35,"1,838",2005.0,Yes,,,,$260 - $409 K,,Yes/$150/Transfer,Electric Oven,,,,,0.0193,No,,Single Family,,Gas Cooktop,Composition,"Den, Living/Dining Combo, Living Area - 2nd Floor,",150,TX,,3,,Contemporary/Modern,Upper West End Sec View subdivision price trend,UPPER WEST END,2.5285599999999997,"$9,008/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2006   / Appraisal District,77007.0,5933372ee2bac83b34e52dd2,,,
963,2017-08-24,2017-08-24,1,354900,354900,0,0.0,0.0,http://www.har.com/4305-eigel-st/sale_79713624,,17x13,,13x10,,12x11,,,,4305 Eigel St,,No,3.32,2.73,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"1,925179(m_)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Washer Connections",,"Central Electric, Zoned",Granite,Harris County,77007.0,17x15,15x12,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, High-Efficiency HVAC","Fully Fenced, Patio/Deck","Cement Board, Stucco",,,"Cash Sale, Conventional",,"Wood, Carpet",,Slab,,,,"Auto Driveway Gate, Auto Garage Door Opener",2 / Attached,Yes,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen, Drapes/Curtains/Window Cover",492H,,LT 2 BLK 1 UPPER WEST END SEC 12,Exclusive Right to Sell/Lease,354900.0,For Sale,,,Other,"1,659 Sqft.154(m_)  /Appraisal District",79713624 (HAR),,$ 135 / QUARTERLY,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$320,003",,"1,684",$186.35,"1,838",2005.0,Yes,,,,$260 - $409 K,,Yes/$150/Transfer,Electric Oven,,,,,0.0,No,,Single Family,,Gas Cooktop,Composition,"Den, Living/Dining Combo, Living Area - 2nd Floor,",150,TX,,3,,Contemporary/Modern,Upper West End Sec View subdivision price trend,UPPER WEST END,2.5285599999999997,"$9,008/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2006   / Appraisal District,77007.0,59544b12e2bac821e4f84fe4,,,
964,2017-06-23,2017-06-23,1,484000,484000,0,0.0,0.0,http://www.har.com/4305-julian/sale_94886471,,15x12,,14x13,,,,,Driveway Gate,4305 Julian,,No,1.75,2.82,,,,,,,,,,2 Full  Bath(s),,2 Bedroom(s),,"1,337124(m_)  /Appraisal",Detached Carport,Houston,No,"Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77009.0,,13x12,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans","Patio/Deck, Sprinkler System, Storage Shed, Subdivision Tennis Court, Workshop, Back Yard, Porch, Back Yard Fenced",Wood,,,"Cash Sale, Conventional",1 / Wood Burning Fireplace,"Tile, Wood",,Pier & Beam,East,,,"Driveway Gate, Workshop, Single-Wide Driveway",,No,Central Gas,,,,,"Alarm System - Owned, High Ceiling, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",453X,14x11,TRS 11 & 12 BLK 1 CASH,Exclusive Right to Sell/Lease,499000.0,For Sale,13x11,,Subdivision Lot,"4,400 Sqft.409(m_)  /Appraisal District",94886471 (HAR),,$ 35 / ANNUALLY,Heights/Greater Heights,,,"Double Sinks, Tub with Shower",,"$398,247",$0.00,"4,850",,"1,308",1930.0,No,,,,$290 - $515 K,,No/$0,"Freestanding Oven, Gas Oven",,,,,0.0,No,,Single Family,,"Freestanding Range, Gas Range",Composition,"1 Living Area, Formal Dining, Formal Living,",28,TX,,1,,Traditional,Cash/Norhill Area View subdivision price trend,CASH,2.5285599999999997,"$9,103/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1930   / Appraisal District,77009.0,5933372ee2bac83b34e530ba,,,
965,2017-06-21,2017-06-21,1,299000,299000,0,0.0,0.0,http://www.har.com/4307-chapman/sale_22180144,,18x16,,20x10,,12x11,12x11,,,4307 Chapman,,,1.52,2.97,,,,,,,,,,2 Full  Bath(s),,4 Bedroom(s),,"2,194204(m_)  /Appraisal District",Detached Carport,Houston,,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,"Central Electric, Window Units",,Harris County,77009.0,24x17,16x13,Yes,Yes,,"Back Yard, Back Yard Fenced",Wood,,,,,,,Block & Beam,East,,,Driveway Gate,,No,Central Gas,,,,,,453Z,12x18,LT 9 BLK 98 RYON,Exclusive Right to Sell/Lease,310000.0,For Sale,,,Subdivision Lot,"5,000 Sqft.465(m_)  /Appraisal District",22180144 (HAR),,No/$0,Northside,,,Master Bath Shower Only,,"$81,588",,"5,000",$97.66,"1,076",1945.0,Yes,,,,$52 - $142 K,,No/$0,Gas Oven,,,,,0.0309,No,,Single Family,,"Freestanding Range, Gas Range",Composition,"1 Living Area, Breakfast Room","1,294",TX,,1,,Contemporary/Modern,Ryon View subdivision price trend,RYON,,,,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1948   / Appraisal District,77009.0,5933372ee2bac83b34e52cfd,,,
