,Distinction,Home,Index_Rating,School,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,_id,distinction_yes,index_1,index_2,index_3,index_4
2867,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/548-allston-st/sale_36372647,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1526,0.0,,,1.0,1.0,1.0,1.0,1.0
2868,[],http://www.har.com/319-w-9th-st/sale_18468474,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Harvard Elementary School Elementary . EE - 05 . HOUSTON ISD
                  
                   
                ",1527,0.0,,,,1.0,1.0,1.0,1.0
2869,[],http://www.har.com/319-w-9th-st/sale_18468474,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1528,0.0,,,,1.0,1.0,1.0,1.0
2870,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/319-w-9th-st/sale_18468474,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1529,0.0,,,1.0,1.0,1.0,1.0,1.0
2871,[],http://www.har.com/608-cordell-st/sale_66450535,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Browning Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1530,0.0,,,,1.0,1.0,1.0,1.0
2872,[],http://www.har.com/608-cordell-st/sale_66450535,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1531,0.0,,,,1.0,1.0,1.0,1.0
2873,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/608-cordell-st/sale_66450535,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1532,0.0,,,1.0,1.0,1.0,1.0,1.0
2874,[],http://www.har.com/548-allston-st/sale_36372647,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Love Elementary School Elementary . EE - 05 . HOUSTON ISD
                  
                   
                ",1533,0.0,,,,1.0,1.0,1.0,1.0
2875,[],http://www.har.com/548-allston-st/sale_36372647,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1534,0.0,,,,1.0,1.0,1.0,1.0
2876,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/548-allston-st/sale_36372647,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1535,0.0,,,1.0,1.0,1.0,1.0,1.0
2877,[],http://www.har.com/5514-kansas-st/sale_93199889,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1536,0.0,,,,1.0,1.0,1.0,1.0
2878,[],http://www.har.com/5514-kansas-st/sale_93199889,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1537,0.0,,,,1.0,1.0,1.0,1.0
2879,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/5514-kansas-st/sale_93199889,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1538,0.0,,,1.0,1.0,1.0,1.0,1.0
2880,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/1912-summer-street-a/sale_41279264,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Crockett Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1539,0.0,,,1.0,1.0,1.0,1.0,1.0
2881,[],http://www.har.com/1912-summer-street-a/sale_41279264,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1540,0.0,,,,1.0,1.0,1.0,1.0
2882,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/1912-summer-street-a/sale_41279264,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1541,0.0,,,1.0,1.0,1.0,1.0,1.0
2883,[],http://www.har.com/1006-b-enid/sale_95466004,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Browning Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1542,0.0,,,,1.0,1.0,1.0,1.0
2884,[],http://www.har.com/1006-b-enid/sale_95466004,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1543,0.0,,,,1.0,1.0,1.0,1.0
2885,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/1006-b-enid/sale_95466004,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1544,0.0,,,1.0,1.0,1.0,1.0,1.0
2886,"['Math Distinction', 'Progress Distinction']",http://www.har.com/2516-pease-ave/sale_13382288,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lantrip Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1545,0.0,,,1.0,1.0,1.0,1.0,1.0
2887,[],http://www.har.com/2516-pease-ave/sale_13382288,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jackson Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1546,0.0,,,,,1.0,1.0,1.0
2888,[],http://www.har.com/2516-pease-ave/sale_13382288,['Met Index 2'],"
                  Wheatley High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1547,0.0,,,,,1.0,,
2889,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/811-wendel-st/sale_25211844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Travis Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1548,0.0,,,1.0,1.0,1.0,1.0,1.0
2890,[],http://www.har.com/811-wendel-st/sale_25211844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1549,0.0,,,,1.0,1.0,1.0,1.0
2891,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/811-wendel-st/sale_25211844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1550,0.0,,,1.0,1.0,1.0,1.0,1.0
2892,"['Math Distinction', 'Reading/ELA Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/1013-e-27th-st/sale_13667475,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Field Elementary School Elementary . EE - 05 . HOUSTON ISD
                  
                   
                ",1551,0.0,,,1.0,1.0,1.0,1.0,1.0
2893,"['Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/1013-e-27th-st/sale_13667475,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hamilton Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1552,0.0,,,1.0,1.0,1.0,1.0,1.0
2894,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/1013-e-27th-st/sale_13667475,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1553,0.0,,,1.0,1.0,1.0,1.0,1.0
2895,"['Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction']",http://www.har.com/242-26th-st/sale_50882484,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Helms Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1554,0.0,,,1.0,1.0,1.0,1.0,1.0
2896,"['Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/242-26th-st/sale_50882484,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hamilton Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1555,0.0,,,1.0,1.0,1.0,1.0,1.0
2897,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/242-26th-st/sale_50882484,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1556,0.0,,,1.0,1.0,1.0,1.0,1.0
2898,"['Math Distinction', 'Reading/ELA Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/1104-e-29th-st/sale_28435578,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Field Elementary School Elementary . EE - 05 . HOUSTON ISD
                  
                   
                ",1557,0.0,,,1.0,1.0,1.0,1.0,1.0
2899,"['Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/1104-e-29th-st/sale_28435578,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hamilton Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1558,0.0,,,1.0,1.0,1.0,1.0,1.0
2900,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/1104-e-29th-st/sale_28435578,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1559,0.0,,,1.0,1.0,1.0,1.0,1.0
2901,['Science Distinction'],http://www.har.com/2111-gardenia-dr/sale_22245442,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Stevens Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1560,0.0,,,1.0,1.0,1.0,1.0,1.0
2902,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/2111-gardenia-dr/sale_22245442,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Black Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1561,0.0,,,1.0,1.0,1.0,1.0,1.0
2903,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/2111-gardenia-dr/sale_22245442,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1562,0.0,,,1.0,1.0,1.0,1.0,1.0
2904,[],http://www.har.com/105-detering-st/sale_83235429,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1563,0.0,,,,1.0,1.0,1.0,1.0
2905,[],http://www.har.com/105-detering-st/sale_83235429,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1564,0.0,,,,1.0,1.0,1.0,1.0
2906,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/105-detering-st/sale_83235429,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1565,0.0,,,1.0,1.0,1.0,1.0,1.0
2907,[],http://www.har.com/1509-reinerman-st/sale_88086844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial Elementary School Elementary . PK - 05 . HOUSTON ISD
                  
                   
                ",1566,0.0,,,,1.0,1.0,1.0,1.0
2908,[],http://www.har.com/1509-reinerman-st/sale_88086844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1567,0.0,,,,1.0,1.0,1.0,1.0
2909,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/1509-reinerman-st/sale_88086844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1568,0.0,,,1.0,1.0,1.0,1.0,1.0
2910,"['Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/1526-w-25th-st/sale_47133121,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Sinclair Elementary School Elementary . EE - 05 . HOUSTON ISD
                  
                   
                ",1569,0.0,,,1.0,1.0,1.0,1.0,1.0
2911,"['Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/1526-w-25th-st/sale_47133121,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hamilton Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1570,0.0,,,1.0,1.0,1.0,1.0,1.0
2912,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/1526-w-25th-st/sale_47133121,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High . 09 - 12 . HOUSTON ISD
                  
                   
                ",1571,0.0,,,1.0,1.0,1.0,1.0,1.0
2913,"['Math Distinction', 'Reading/ELA Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/929-kern-st/sale_11738384,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Field Elementary School Elementary . EE - 05 . HOUSTON ISD
                  
                   
                ",1572,0.0,,,1.0,1.0,1.0,1.0,1.0
2914,[],http://www.har.com/929-kern-st/sale_11738384,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle . 06 - 08 . HOUSTON ISD
                  
                   
                ",1573,0.0,,,,1.0,1.0,1.0,1.0
